Status,Quadrat ID,Location,Date,Length mm,Growth bands ,Shell erosion mm,Notes
Harvested,2,Fish Creek,5/18/2017,86.7,,,
Harvested,2,Fish Creek,5/18/2017,86.8,,,
Harvested,2,Fish Creek,5/18/2017,87,,,
Harvested,2,Fish Creek,5/18/2017,90,,,
Harvested,2,Fish Creek,5/18/2017,90.3,,,
Harvested,2,Fish Creek,5/18/2017,92,,,
Harvested,2,Fish Creek,5/18/2017,95,,,
Harvested,2,Fish Creek,5/18/2017,98.3,,,
Harvested,2,Fish Creek,5/18/2017,98.5,,,
Harvested,2,Fish Creek,5/18/2017,98.7,,,
Harvested,2,Fish Creek,5/18/2017,99.4,,,
Harvested,2,Fish Creek,5/18/2017,99.8,,,
Harvested,2,Fish Creek,5/18/2017,99.8,,,
Harvested,2,Fish Creek,5/18/2017,100.6,,,
Harvested,2,Fish Creek,5/18/2017,101.5,,,
Harvested,2,Fish Creek,5/18/2017,102.9,,,
Harvested,2,Fish Creek,5/18/2017,103.2,,,
Harvested,2,Fish Creek,5/18/2017,103.9,,,
Harvested,2,Fish Creek,5/18/2017,109,,,
Harvested,2,Fish Creek,5/18/2017,111.9,,,
Harvested,3,Fish Creek,5/18/2017,109.2,11,22,
Harvested,3,Fish Creek,5/18/2017,103.8,9,21,
Harvested,3,Fish Creek,5/18/2017,94.5,7,,
Harvested,3,Fish Creek,5/18/2017,84.7,4,,
Harvested,3,Fish Creek,5/18/2017,98.3,4,,
Harvested,3,Fish Creek,5/18/2017,83,3,,
Harvested,3,Fish Creek,5/18/2017,49.6,2,,
Harvested,3,Fish Creek,5/18/2017,11.9,1,,Might be incorrect
Harvested,3,Fish Creek,5/18/2017,15.9,0,,
Harvested,3,Fish Creek,5/18/2017,20.1,0,,
Harvested,3,Fish Creek,5/18/2017,3.5,,,Too small?
Harvested,3,Fish Creek,5/18/2017,12.4,,,
Harvested,3,Fish Creek,5/18/2017,13,,,
Harvested,3,Fish Creek,5/18/2017,19.9,,,
Harvested,3,Fish Creek,5/18/2017,32.8,,,
Harvested,3,Fish Creek,5/18/2017,39.5,,,
Harvested,3,Fish Creek,5/18/2017,55.5,,,
Harvested,3,Fish Creek,5/18/2017,67.2,,,
Harvested,3,Fish Creek,5/18/2017,82.1,,,
Harvested,3,Fish Creek,5/18/2017,86.6,,,
Harvested,3,Fish Creek,5/18/2017,89.1,,,
Harvested,3,Fish Creek,5/18/2017,89.9,,,
Harvested,3,Fish Creek,5/18/2017,91.8,,,
Harvested,3,Fish Creek,5/18/2017,93.8,,,
Harvested,3,Fish Creek,5/18/2017,96.9,,,
Harvested,3,Fish Creek,5/18/2017,97.9,,,
Harvested,3,Fish Creek,5/18/2017,98.5,,,
Harvested,3,Fish Creek,5/18/2017,101.6,,,
Harvested,3,Fish Creek,5/18/2017,102.1,,,
Harvested,3,Fish Creek,5/18/2017,102.1,,,
Harvested,3,Fish Creek,5/18/2017,102.2,,,
Harvested,3,Fish Creek,5/18/2017,102.3,,,
Harvested,3,Fish Creek,5/18/2017,106.3,,,
Harvested,3,Fish Creek,5/18/2017,106.5,,,
Harvested,3,Fish Creek,5/18/2017,106.7,,,
Harvested,3,Fish Creek,5/18/2017,107.1,,,
Harvested,3,Fish Creek,5/18/2017,112.5,,,
Harvested,4,Fish Creek,5/18/2017,109.4,15,30,Difficult
Harvested,4,Fish Creek,5/18/2017,104.3,11,22,
Harvested,4,Fish Creek,5/18/2017,104.8,9,24.5,
Harvested,4,Fish Creek,5/18/2017,99.6,8,,
Harvested,4,Fish Creek,5/18/2017,100.8,8,,
Harvested,4,Fish Creek,5/18/2017,99.9,6,18.5,
Harvested,4,Fish Creek,5/18/2017,99.1,5,,
Harvested,4,Fish Creek,5/18/2017,91.2,3,,
Harvested,4,Fish Creek,5/18/2017,24.8,,,
Harvested,4,Fish Creek,5/18/2017,52.5,,,
Harvested,4,Fish Creek,5/18/2017,62.7,,,
Harvested,4,Fish Creek,5/18/2017,64.2,,,
Harvested,4,Fish Creek,5/18/2017,85.9,,,
Harvested,4,Fish Creek,5/18/2017,89.6,,,
Harvested,4,Fish Creek,5/18/2017,94.1,,,
Harvested,4,Fish Creek,5/18/2017,98.4,,,
Harvested,4,Fish Creek,5/18/2017,101.3,,,
Harvested,4,Fish Creek,5/18/2017,102.5,,,
Harvested,4,Fish Creek,5/18/2017,104.3,,,
Harvested,4,Fish Creek,5/18/2017,104.5,,,
Harvested,4,Fish Creek,5/18/2017,104.7,,,Too difficult
Harvested,4,Fish Creek,5/18/2017,104.8,,,
Harvested,4,Fish Creek,5/18/2017,105.5,,,
Harvested,4,Fish Creek,5/18/2017,106,,,
Harvested,4,Fish Creek,5/18/2017,107.2,,,
Harvested,4,Fish Creek,5/18/2017,114.8,,,
Harvested,4,Fish Creek,5/18/2017,120.3,,,
Harvested,5,Fish Creek,5/18/2017,107.6,13,50.5,Difficult
Harvested,5,Fish Creek,5/18/2017,103.3,9,19,Difficult
Harvested,5,Fish Creek,5/18/2017,109.3,9,30,Difficult
Harvested,5,Fish Creek,5/18/2017,90.3,7,,
Harvested,5,Fish Creek,5/18/2017,89.1,6,,
Harvested,5,Fish Creek,5/18/2017,85.6,5,,
Harvested,5,Fish Creek,5/18/2017,94.2,5,,
Harvested,5,Fish Creek,5/18/2017,95.3,5,,
Harvested,5,Fish Creek,5/18/2017,3.8,0,,Too small?
Harvested,5,Fish Creek,5/18/2017,76.9,,,
Harvested,5,Fish Creek,5/18/2017,89.8,,,
Harvested,5,Fish Creek,5/18/2017,92.3,,,
Harvested,5,Fish Creek,5/18/2017,93,,,
Harvested,5,Fish Creek,5/18/2017,100.9,,,
Harvested,5,Fish Creek,5/18/2017,101.3,,,
Harvested,5,Fish Creek,5/18/2017,102.8,,,
Harvested,5,Fish Creek,5/18/2017,108.1,,,
Harvested,5,Fish Creek,5/18/2017,109.1,,,
Harvested,5,Fish Creek,5/18/2017,111.2,,,Too difficult
Harvested,5,Fish Creek,5/18/2017,116.7,,,
Harvested,6,Fish Creek,5/18/2017,114.1,15,26.5,
Harvested,6,Fish Creek,5/18/2017,105.8,12,23,
Harvested,6,Fish Creek,5/18/2017,97.8,9,22.5,
Harvested,6,Fish Creek,5/18/2017,104,9,23,Difficult
Harvested,6,Fish Creek,5/18/2017,108.2,8,,
Harvested,6,Fish Creek,5/18/2017,93.7,7,,
Harvested,6,Fish Creek,5/18/2017,101.7,6,,
Harvested,6,Fish Creek,5/18/2017,99.3,,,
Harvested,6,Fish Creek,5/18/2017,104.7,,,
Harvested,6,Fish Creek,5/18/2017,105.5,,,
Harvested,6,Fish Creek,5/18/2017,109.8,,,
Harvested,6,Fish Creek,5/18/2017,111.3,,,
Harvested,6,Fish Creek,5/18/2017,114.4,,,
Harvested,7,Fish Creek,5/18/2017,112.8,12,30,Difficult
Harvested,7,Fish Creek,5/18/2017,101.7,11,,
Harvested,7,Fish Creek,5/18/2017,95.9,8,16,
Harvested,7,Fish Creek,5/18/2017,89.4,7,18.5,
Harvested,7,Fish Creek,5/18/2017,108.1,7,15,
Harvested,7,Fish Creek,5/18/2017,93.7,6,,
Harvested,7,Fish Creek,5/18/2017,94.2,6,,
Harvested,7,Fish Creek,5/18/2017,86.6,5,,
Harvested,7,Fish Creek,5/18/2017,18.4,1,,
Harvested,7,Fish Creek,5/18/2017,31.4,1,,
Harvested,7,Fish Creek,5/18/2017,13.4,,,
Harvested,7,Fish Creek,5/18/2017,23.8,,,
Harvested,7,Fish Creek,5/18/2017,26.4,,,
Harvested,7,Fish Creek,5/18/2017,58.2,,,
Harvested,7,Fish Creek,5/18/2017,68.5,,,
Harvested,7,Fish Creek,5/18/2017,68.6,,,
Harvested,7,Fish Creek,5/18/2017,75.1,,,
Harvested,7,Fish Creek,5/18/2017,76.6,,,
Harvested,7,Fish Creek,5/18/2017,78.1,,,
Harvested,7,Fish Creek,5/18/2017,82.1,,,
Harvested,7,Fish Creek,5/18/2017,83,,,
Harvested,7,Fish Creek,5/18/2017,85.5,,,
Harvested,7,Fish Creek,5/18/2017,90.5,,,
Harvested,7,Fish Creek,5/18/2017,90.5,,,
Harvested,7,Fish Creek,5/18/2017,91.1,,,
Harvested,7,Fish Creek,5/18/2017,92.5,,,
Harvested,7,Fish Creek,5/18/2017,93.2,,,
Harvested,7,Fish Creek,5/18/2017,96.9,,,
Harvested,7,Fish Creek,5/18/2017,98.8,,,
Harvested,7,Fish Creek,5/18/2017,99.4,,,
Harvested,7,Fish Creek,5/18/2017,100.7,,,
Harvested,7,Fish Creek,5/18/2017,100.9,,,
Harvested,7,Fish Creek,5/18/2017,101.7,,,
Harvested,7,Fish Creek,5/18/2017,102.3,,,
Harvested,7,Fish Creek,5/18/2017,103.5,,,
Harvested,7,Fish Creek,5/18/2017,104.8,,,
Harvested,7,Fish Creek,5/18/2017,104.9,,,
Harvested,7,Fish Creek,5/18/2017,105.8,,,
Harvested,7,Fish Creek,5/18/2017,107.3,,,
Harvested,7,Fish Creek,5/18/2017,108.7,,,
Harvested,7,Fish Creek,5/18/2017,109.7,,,
Harvested,7,Fish Creek,5/18/2017,109.7,,,
Harvested,7,Fish Creek,5/18/2017,113.2,,,
Harvested,7,Fish Creek,5/18/2017,113.8,,,
Harvested,7,Fish Creek,5/18/2017,115,,,
Harvested,7,Fish Creek,5/18/2017,120,,,
Harvested,8,Fish Creek,5/18/2017,94.8,11,18.5,Difficult
Harvested,8,Fish Creek,5/18/2017,113.6,11,32.5,Difficult
Harvested,8,Fish Creek,5/18/2017,98.7,10,23,
Harvested,8,Fish Creek,5/18/2017,88.8,9,23.5,
Harvested,8,Fish Creek,5/18/2017,95.7,8,14,
Harvested,8,Fish Creek,5/18/2017,96.9,7,21,
Harvested,8,Fish Creek,5/18/2017,84.8,6,,
Harvested,8,Fish Creek,5/18/2017,80.4,4,,
Harvested,8,Fish Creek,5/18/2017,86.4,3,,
Harvested,8,Fish Creek,5/18/2017,1,,,
Harvested,8,Fish Creek,5/18/2017,5,,,
Harvested,8,Fish Creek,5/18/2017,16.3,,,
Harvested,8,Fish Creek,5/18/2017,19.5,,,
Harvested,8,Fish Creek,5/18/2017,20.3,,,
Harvested,8,Fish Creek,5/18/2017,24.3,,,
Harvested,8,Fish Creek,5/18/2017,55.8,,,
Harvested,8,Fish Creek,5/18/2017,71.3,,,
Harvested,8,Fish Creek,5/18/2017,77.4,,,
Harvested,8,Fish Creek,5/18/2017,82.2,,,
Harvested,8,Fish Creek,5/18/2017,83,,,
Harvested,8,Fish Creek,5/18/2017,88.6,,,
Harvested,8,Fish Creek,5/18/2017,91.6,,,
Harvested,8,Fish Creek,5/18/2017,92.1,,,
Harvested,8,Fish Creek,5/18/2017,92.3,,,
Harvested,8,Fish Creek,5/18/2017,93,,,
Harvested,8,Fish Creek,5/18/2017,93.2,,,
Harvested,8,Fish Creek,5/18/2017,93.5,,,
Harvested,8,Fish Creek,5/18/2017,93.6,,,
Harvested,8,Fish Creek,5/18/2017,93.7,,,
Harvested,8,Fish Creek,5/18/2017,94.3,,,
Harvested,8,Fish Creek,5/18/2017,94.4,,,
Harvested,8,Fish Creek,5/18/2017,94.6,,,
Harvested,8,Fish Creek,5/18/2017,95,,,
Harvested,8,Fish Creek,5/18/2017,95.2,,,
Harvested,8,Fish Creek,5/18/2017,95.4,,,
Harvested,8,Fish Creek,5/18/2017,95.7,,,
Harvested,8,Fish Creek,5/18/2017,96.1,,,
Harvested,8,Fish Creek,5/18/2017,96.4,,,
Harvested,8,Fish Creek,5/18/2017,97.2,,,
Harvested,8,Fish Creek,5/18/2017,97.9,,,
Harvested,8,Fish Creek,5/18/2017,98.9,,,
Harvested,8,Fish Creek,5/18/2017,99.4,,,
Harvested,8,Fish Creek,5/18/2017,99.6,,,
Harvested,8,Fish Creek,5/18/2017,99.9,,,
Harvested,8,Fish Creek,5/18/2017,100.9,,,
Harvested,8,Fish Creek,5/18/2017,101.8,,,
Harvested,8,Fish Creek,5/18/2017,102.7,,,
Harvested,8,Fish Creek,5/18/2017,106.5,,,
Harvested,8,Fish Creek,5/18/2017,108,,,
Harvested,8,Fish Creek,5/18/2017,108.1,,,
Harvested,8,Fish Creek,5/18/2017,115.1,,,
Harvested,9,Fish Creek,5/18/2017,102.2,13,28,
Harvested,9,Fish Creek,5/18/2017,91.7,9,16,
Harvested,9,Fish Creek,5/18/2017,94.6,6,,
Harvested,9,Fish Creek,5/18/2017,101.7,6,12,
Harvested,9,Fish Creek,5/18/2017,87.7,4,,
Harvested,9,Fish Creek,5/18/2017,89.3,3,,
Harvested,9,Fish Creek,5/18/2017,15.5,1,,
Harvested,9,Fish Creek,5/18/2017,34,1,,
Harvested,9,Fish Creek,5/18/2017,22.2,0,,
Harvested,9,Fish Creek,5/18/2017,28.2,0,,
Harvested,9,Fish Creek,5/18/2017,3.1,,,
Harvested,9,Fish Creek,5/18/2017,6.3,,,
Harvested,9,Fish Creek,5/18/2017,8.7,,,
Harvested,9,Fish Creek,5/18/2017,16.8,,,
Harvested,9,Fish Creek,5/18/2017,24.6,,,
Harvested,9,Fish Creek,5/18/2017,25,,,
Harvested,9,Fish Creek,5/18/2017,28.3,,,
Harvested,9,Fish Creek,5/18/2017,40.7,,,
Harvested,9,Fish Creek,5/18/2017,51.5,,,
Harvested,9,Fish Creek,5/18/2017,60.9,,,
Harvested,9,Fish Creek,5/18/2017,87.9,,,
Harvested,9,Fish Creek,5/18/2017,90.1,,,
Harvested,9,Fish Creek,5/18/2017,91.3,,,
Harvested,9,Fish Creek,5/18/2017,91.9,,,
Harvested,9,Fish Creek,5/18/2017,92.1,,,
Harvested,9,Fish Creek,5/18/2017,93.5,,,
Harvested,9,Fish Creek,5/18/2017,94.3,,,
Harvested,9,Fish Creek,5/18/2017,95.1,,,
Harvested,9,Fish Creek,5/18/2017,95.3,,,
Harvested,9,Fish Creek,5/18/2017,95.4,,,
Harvested,9,Fish Creek,5/18/2017,96.7,,,
Harvested,9,Fish Creek,5/18/2017,97.8,,,
Harvested,9,Fish Creek,5/18/2017,97.9,,,
Harvested,9,Fish Creek,5/18/2017,98.6,,,
Harvested,9,Fish Creek,5/18/2017,98.8,,,
Harvested,9,Fish Creek,5/18/2017,98.8,,,
Harvested,9,Fish Creek,5/18/2017,98.8,,,
Harvested,9,Fish Creek,5/18/2017,98.9,,,
Harvested,9,Fish Creek,5/18/2017,101.4,,,
Harvested,9,Fish Creek,5/18/2017,101.5,,,
Harvested,9,Fish Creek,5/18/2017,102,,,
Harvested,9,Fish Creek,5/18/2017,102.1,,,
Harvested,9,Fish Creek,5/18/2017,102.2,,,
Harvested,9,Fish Creek,5/18/2017,102.4,,,
Harvested,9,Fish Creek,5/18/2017,104.3,,,
Harvested,9,Fish Creek,5/18/2017,105.3,,,
Harvested,9,Fish Creek,5/18/2017,106.5,,,
Harvested,9,Fish Creek,5/18/2017,110.5,,,
Harvested,9,Fish Creek,5/18/2017,111.1,,,
Harvested,9,Fish Creek,5/18/2017,111.6,,,
Harvested,9,Fish Creek,5/18/2017,114.3,,,
Harvested,10,Fish Creek,5/18/2017,98.6,12,24.5,Difficult
Harvested,10,Fish Creek,5/18/2017,107.5,12,27,Difficult
Harvested,10,Fish Creek,5/18/2017,91,10,18,Difficult
Harvested,10,Fish Creek,5/18/2017,94.4,9,15.5,Difficult
Harvested,10,Fish Creek,5/18/2017,92,7,21,
Harvested,10,Fish Creek,5/18/2017,84.5,4,,
Harvested,10,Fish Creek,5/18/2017,88.1,4,,
Harvested,10,Fish Creek,5/18/2017,68,2,,
Harvested,10,Fish Creek,5/18/2017,30.3,1,,Difficult
Harvested,10,Fish Creek,5/18/2017,31,1,,
Harvested,10,Fish Creek,5/18/2017,63.3,,,
Harvested,10,Fish Creek,5/18/2017,63.7,,,
Harvested,10,Fish Creek,5/18/2017,65.5,,,
Harvested,10,Fish Creek,5/18/2017,67.3,,,
Harvested,10,Fish Creek,5/18/2017,79.9,,,
Harvested,10,Fish Creek,5/18/2017,80,,,
Harvested,10,Fish Creek,5/18/2017,84.1,,,
Harvested,10,Fish Creek,5/18/2017,84.5,,,
Harvested,10,Fish Creek,5/18/2017,85.7,,,
Harvested,10,Fish Creek,5/18/2017,86.2,,,
Harvested,10,Fish Creek,5/18/2017,87.6,,,
Harvested,10,Fish Creek,5/18/2017,89,,,
Harvested,10,Fish Creek,5/18/2017,90,,,
Harvested,10,Fish Creek,5/18/2017,90.5,,,
Harvested,10,Fish Creek,5/18/2017,91.3,,,
Harvested,10,Fish Creek,5/18/2017,93,,,
Harvested,10,Fish Creek,5/18/2017,95.7,,,
Harvested,10,Fish Creek,5/18/2017,96.1,,,
Harvested,10,Fish Creek,5/18/2017,96.3,,,
Harvested,10,Fish Creek,5/18/2017,97.4,,,
Harvested,10,Fish Creek,5/18/2017,97.6,,,
Harvested,10,Fish Creek,5/18/2017,97.7,,,
Harvested,10,Fish Creek,5/18/2017,97.7,,,
Harvested,10,Fish Creek,5/18/2017,99.7,,,
Harvested,10,Fish Creek,5/18/2017,100.6,,,
Harvested,10,Fish Creek,5/18/2017,101.2,,,
Harvested,10,Fish Creek,5/18/2017,101.2,,,
Harvested,10,Fish Creek,5/18/2017,102.7,,,
Harvested,10,Fish Creek,5/18/2017,104.9,,,
Harvested,10,Fish Creek,5/18/2017,105.2,,,
Harvested,10,Fish Creek,5/18/2017,105.7,,,
Harvested,10,Fish Creek,5/18/2017,106.8,,,
Harvested,10,Fish Creek,5/18/2017,109.8,,,
Harvested,10,Fish Creek,5/18/2017,110.2,,,
Harvested,10,Fish Creek,5/18/2017,112.9,,,
Harvested,1,Fish Creek,August,115.8,13,32,Difficult
Harvested,1,Fish Creek,August,85.9,9,,
Harvested,1,Fish Creek,August,94,5,,
Harvested,1,Fish Creek,August,94.7,5,,
Harvested,1,Fish Creek,August,98,3,,
Harvested,1,Fish Creek,August,75.7,2,,
Harvested,1,Fish Creek,August,81.3,2,,
Harvested,1,Fish Creek,August,6.8,0,,
Harvested,1,Fish Creek,August,11.9,0,,
Harvested,1,Fish Creek,August,90.8,,,
Harvested,1,Fish Creek,August,93.4,,,
Harvested,1,Fish Creek,August,103.7,,,
Harvested,2,Fish Creek,August,126.7,15,42,
Harvested,2,Fish Creek,August,97.2,10,17,
Harvested,2,Fish Creek,August,105.8,10,,
Harvested,2,Fish Creek,August,112.2,9,15,
Harvested,2,Fish Creek,August,95.7,6,,
Harvested,2,Fish Creek,August,90.6,5,,
Harvested,2,Fish Creek,August,94.5,5,,
Harvested,2,Fish Creek,August,6.8,,,
Harvested,2,Fish Creek,August,10.3,,,
Harvested,2,Fish Creek,August,12.1,,,
Harvested,2,Fish Creek,August,14.3,,,
Harvested,2,Fish Creek,August,42,,,
Harvested,2,Fish Creek,August,82.9,,,
Harvested,2,Fish Creek,August,88,,,
Harvested,2,Fish Creek,August,92.6,,,
Harvested,2,Fish Creek,August,94.2,,,
Harvested,2,Fish Creek,August,94.2,,,
Harvested,2,Fish Creek,August,99.1,,,
Harvested,2,Fish Creek,August,104.7,,,
Harvested,2,Fish Creek,August,104.8,,,
Harvested,2,Fish Creek,August,105.3,,,
Harvested,2,Fish Creek,August,106,,,
Harvested,2,Fish Creek,August,108.4,,,
Harvested,2,Fish Creek,August,108.8,,,
Harvested,2,Fish Creek,August,109.1,,,
Harvested,2,Fish Creek,August,110.7,,,
Harvested,2,Fish Creek,August,112.4,,,
Harvested,2,Fish Creek,August,112.8,,,
Harvested,2,Fish Creek,August,113.4,,,
Harvested,2,Fish Creek,August,117.5,,,
Harvested,4,Fish Creek,August,113.3,12,21,
Harvested,4,Fish Creek,August,103.6,10,,
Harvested,4,Fish Creek,August,77,3,,
Harvested,4,Fish Creek,August,77.6,3,,
Harvested,4,Fish Creek,August,83.8,3,,
Harvested,4,Fish Creek,August,91.5,3,,
Harvested,4,Fish Creek,August,93.7,3,,
Harvested,4,Fish Creek,August,12.5,0,,
Harvested,4,Fish Creek,August,31.9,0,,
Harvested,4,Fish Creek,August,14.5,,,
Harvested,4,Fish Creek,August,14.7,,,
Harvested,4,Fish Creek,August,16.9,,,
Harvested,4,Fish Creek,August,22.7,,,
Harvested,4,Fish Creek,August,36.9,,,
Harvested,4,Fish Creek,August,46.5,,,
Harvested,4,Fish Creek,August,86.5,,,
Harvested,4,Fish Creek,August,91.6,,,
Harvested,4,Fish Creek,August,94.5,,,
Harvested,4,Fish Creek,August,95.3,,,
Harvested,4,Fish Creek,August,97.2,,,
Harvested,4,Fish Creek,August,98.4,,,
Harvested,4,Fish Creek,August,99.8,,,
Harvested,4,Fish Creek,August,101.3,,,
Harvested,4,Fish Creek,August,101.7,,,
Harvested,4,Fish Creek,August,103.1,,,
Harvested,4,Fish Creek,August,106.2,,,
Harvested,4,Fish Creek,August,107.1,,,
Harvested,4,Fish Creek,August,109.5,,,
Harvested,4,Fish Creek,August,109.9,,,
Harvested,4,Fish Creek,August,118.7,,,
Harvested,4,Fish Creek,August,31.2,,,
Harvested,5,Fish Creek,August,103,13,,
Harvested,5,Fish Creek,August,102.7,12,25,Difficult
Harvested,5,Fish Creek,August,97.9,8,,
Harvested,5,Fish Creek,August,92.7,6,16,
Harvested,5,Fish Creek,August,92.9,6,,
Harvested,5,Fish Creek,August,86.6,5,,
Harvested,5,Fish Creek,August,89.4,4,,
Harvested,5,Fish Creek,August,30.8,1,,
Harvested,5,Fish Creek,August,44,,,
Harvested,5,Fish Creek,August,65.3,,,
Harvested,5,Fish Creek,August,91.5,,,
Harvested,5,Fish Creek,August,92.5,,,
Harvested,5,Fish Creek,August,94.1,,,
Harvested,5,Fish Creek,August,95.6,,,
Harvested,5,Fish Creek,August,97.9,,,
Harvested,5,Fish Creek,August,98.3,,,
Harvested,5,Fish Creek,August,98.6,,,
Harvested,5,Fish Creek,August,98.9,,,
Harvested,5,Fish Creek,August,99,,,
Harvested,5,Fish Creek,August,101.8,,,
Harvested,5,Fish Creek,August,104.5,,,
Harvested,5,Fish Creek,August,105.9,,,
Harvested,5,Fish Creek,August,106.1,,,
Harvested,5,Fish Creek,August,108.2,,,
Harvested,5,Fish Creek,August,109.2,,,
Harvested,5,Fish Creek,August,110.6,,,
Harvested,5,Fish Creek,August,111.6,,,
Harvested,6,Fish Creek,August,108.1,14,20,Difficult
Harvested,6,Fish Creek,August,101.2,12,37,
Harvested,6,Fish Creek,August,104.5,11,21,
Harvested,6,Fish Creek,August,93.3,9,25,
Harvested,6,Fish Creek,August,96.6,8,18,Difficult
Harvested,6,Fish Creek,August,97.6,7,21,
Harvested,6,Fish Creek,August,95.4,6,,
Harvested,6,Fish Creek,August,72.8,3,,
Harvested,6,Fish Creek,August,80,3,,
Harvested,6,Fish Creek,August,52.6,,,
Harvested,6,Fish Creek,August,58.3,,,
Harvested,6,Fish Creek,August,74.2,,,
Harvested,6,Fish Creek,August,84.6,,,
Harvested,6,Fish Creek,August,84.9,,,
Harvested,6,Fish Creek,August,90.6,,,
Harvested,6,Fish Creek,August,91.8,,,
Harvested,6,Fish Creek,August,93.8,,,
Harvested,6,Fish Creek,August,95,,,Estimate
Harvested,6,Fish Creek,August,97.6,,,
Harvested,6,Fish Creek,August,98.5,,,
Harvested,6,Fish Creek,August,98.9,,,
Harvested,6,Fish Creek,August,99.5,,,
Harvested,6,Fish Creek,August,99.6,,,
Harvested,6,Fish Creek,August,101.1,,,
Harvested,6,Fish Creek,August,101.1,,,
Harvested,6,Fish Creek,August,102,,,
Harvested,6,Fish Creek,August,102.7,,,
Harvested,6,Fish Creek,August,103.6,,,
Harvested,6,Fish Creek,August,104.5,,,
Harvested,6,Fish Creek,August,105.1,,,
Harvested,6,Fish Creek,August,105.2,,,
Harvested,6,Fish Creek,August,108.9,,,
Harvested,6,Fish Creek,August,109.4,,,
Harvested,6,Fish Creek,August,112.1,,,
Harvested,6,Fish Creek,August,116,,,
Harvested,6,Fish Creek,August,120.1,,,
Harvested,7,Fish Creek,August,107.1,15,20,
Harvested,7,Fish Creek,August,94,11,,
Harvested,7,Fish Creek,August,100.3,10,,Difficult
Harvested,7,Fish Creek,August,94.3,8,,
Harvested,7,Fish Creek,August,80.1,4,,
Harvested,7,Fish Creek,August,90.9,,,
Harvested,7,Fish Creek,August,97.7,,,
Harvested,7,Fish Creek,August,100.9,,,
Harvested,7,Fish Creek,August,102.2,,,
Harvested,7,Fish Creek,August,103.3,,,
Harvested,7,Fish Creek,August,104.3,,,
Harvested,7,Fish Creek,August,104.7,,,
Harvested,7,Fish Creek,August,105.5,,,
Harvested,7,Fish Creek,August,107.3,,,
Harvested,7,Fish Creek,August,109,,,
Harvested,8,Fish Creek,August,104.6,13,,
Harvested,8,Fish Creek,August,102.7,10,22,
Harvested,8,Fish Creek,August,95,6,,
Harvested,8,Fish Creek,August,80,5,,
Harvested,8,Fish Creek,August,67.3,3,,
Harvested,8,Fish Creek,August,70.7,2,,
Harvested,8,Fish Creek,August,41,1,,
Harvested,8,Fish Creek,August,20.4,,,
Harvested,8,Fish Creek,August,45.1,,,
Harvested,8,Fish Creek,August,70.7,,,
Harvested,8,Fish Creek,August,74.8,,,
Harvested,8,Fish Creek,August,75.1,,,
Harvested,8,Fish Creek,August,76.7,,,
Harvested,8,Fish Creek,August,77,,,
Harvested,8,Fish Creek,August,77.7,,,
Harvested,8,Fish Creek,August,81.6,,,
Harvested,8,Fish Creek,August,83.5,,,
Harvested,8,Fish Creek,August,86.2,,,
Harvested,8,Fish Creek,August,86.5,,,
Harvested,8,Fish Creek,August,88.2,,,
Harvested,8,Fish Creek,August,88.7,,,
Harvested,8,Fish Creek,August,88.9,,,
Harvested,8,Fish Creek,August,89.9,,,
Harvested,8,Fish Creek,August,90.1,,,
Harvested,8,Fish Creek,August,93,,,
Harvested,8,Fish Creek,August,93.8,,,
Harvested,8,Fish Creek,August,94.5,,,
Harvested,8,Fish Creek,August,95.1,,,
Harvested,8,Fish Creek,August,95.8,,,
Harvested,8,Fish Creek,August,96.8,,,
Harvested,8,Fish Creek,August,97.4,,,
Harvested,8,Fish Creek,August,98.4,,,
Harvested,8,Fish Creek,August,101.6,,,
Harvested,8,Fish Creek,August,101.8,,,
Harvested,8,Fish Creek,August,102.1,,,
Harvested,8,Fish Creek,August,104.7,,,
Harvested,9,Fish Creek,August,111.2,12,,Difficult
Harvested,9,Fish Creek,August,99.5,10,,
Harvested,9,Fish Creek,August,103.3,10,,Difficult
Harvested,9,Fish Creek,August,94,9,,
Harvested,9,Fish Creek,August,91.8,8,10,
Harvested,9,Fish Creek,August,89.1,5,,
Harvested,9,Fish Creek,August,90.1,5,,
Harvested,9,Fish Creek,August,81.1,3,,
Harvested,9,Fish Creek,August,46.1,1,,
Harvested,9,Fish Creek,August,14.2,,,
Harvested,9,Fish Creek,August,42.4,,,
Harvested,9,Fish Creek,August,43.3,,,
Harvested,9,Fish Creek,August,52,,,
Harvested,9,Fish Creek,August,76,,,
Harvested,9,Fish Creek,August,88.8,,,
Harvested,9,Fish Creek,August,89.7,,,
Harvested,9,Fish Creek,August,93.8,,,
Harvested,9,Fish Creek,August,95.2,,,
Harvested,9,Fish Creek,August,95.9,,,
Harvested,9,Fish Creek,August,97.2,,,
Harvested,9,Fish Creek,August,97.9,,,
Harvested,9,Fish Creek,August,98.7,,,
Harvested,9,Fish Creek,August,98.8,,,
Harvested,9,Fish Creek,August,102.5,,,
Harvested,9,Fish Creek,August,103.4,,,
Harvested,9,Fish Creek,August,107.7,,,
Harvested,9,Fish Creek,August,109.4,,,
Harvested,9,Fish Creek,August,109.7,,,
Harvested,9,Fish Creek,August,109.8,,,
Harvested,9,Fish Creek,August,110,,,
Harvested,9,Fish Creek,August,110.2,,,
Harvested,9,Fish Creek,August,110.8,,,
Harvested,9,Fish Creek,August,111.1,,,
